,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
903,45199.216343123524,0.0,45199.216343123524,45199.216343123524,967.148356036537
904,97552.66879124203,0.0,97552.66879124203,97552.66879124203,1899.5949624299171
905,139336.18975562486,0.0,139336.18975562486,139336.18975562486,2874.729353745469
906,203820.10794031803,0.0,203820.10794031803,203820.10794031803,4246.542239970878
907,91005.16541209981,0.0,91005.16541209981,91005.16541209981,1946.457347276947
908,0.0,0.0,0.0,0.0,0.0
909,69983.4990946652,0.0,69983.4990946652,69983.4990946652,1247.5999287583022
910,188651.73139455132,0.0,188651.73139455132,188651.73139455132,3674.409469593422
911,634145.3205874977,0.0,634145.3205874977,634145.3205874977,12251.983723301893
912,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.52402715326
913,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.49508296415
914,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.466138767883
915,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.43719456445
916,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.408250353838
917,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.379306136063
918,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.35036191113
919,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.321417679028
920,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.292473439753
921,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.263529193315
922,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.234584939713
923,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.20564067894
924,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.17669641101
925,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.147752135905
926,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.11880785364
927,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.0898635642
928,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19162.060919267595
929,993035.9896894224,0.0,993035.9896894224,993035.9896894224,18431.106155781716
930,884881.4794348085,0.0,884881.4794348085,884881.4794348085,16606.44558790498
931,644935.0391991555,0.0,644935.0391991555,644935.0391991555,12442.919498175723
932,585624.854175116,0.0,585624.854175116,585624.854175116,11386.399784455392
933,252032.41657638294,0.0,252032.41657638294,252032.41657638294,5187.936631921187
934,192012.00267476647,0.0,192012.00267476647,192012.00267476647,4012.903180104738
935,157699.87867279336,0.0,157699.87867279336,157699.87867279336,3329.381063968094
936,78983.62802165629,0.0,78983.62802165629,78983.62802165629,1688.8018895160685
937,82861.30114633999,0.0,82861.30114633999,82861.30114633999,1757.1842267250784
938,40255.03015904935,0.0,40255.03015904935,40255.03015904935,862.0133451724066
939,36597.65275528798,0.0,36597.65275528798,36597.65275528798,783.3533198547893
940,21784.035157765917,0.0,21784.035157765917,21784.035157765917,464.8518834967439
941,31823.454754383198,0.0,31823.454754383198,31823.454754383198,645.480091609641
942,101072.93717304902,0.0,101072.93717304902,101072.93717304902,1903.8731632012323
943,146919.18204763296,0.0,146919.18204763296,146919.18204763296,3040.7780918678704
944,178989.23395337243,0.0,178989.23395337243,178989.23395337243,3754.3066437133766
945,60853.86826072036,0.0,60853.86826072036,60853.86826072036,1302.5429403007759
946,119156.96292443092,0.0,119156.96292443092,119156.96292443092,2343.5600035901266
947,149048.14740050706,0.0,149048.14740050706,149048.14740050706,3155.0753713413774
948,195288.60772583957,0.0,195288.60772583957,195288.60772583957,4077.197940778259
949,299792.29686815356,0.0,299792.29686815356,299792.29686815356,6106.354979621398
950,339798.9131551789,0.0,339798.9131551789,339798.9131551789,6866.756865614294
951,361293.92197465023,0.0,361293.92197465023,361293.92197465023,7272.029240685807
952,467898.20363285276,0.0,467898.20363285276,467898.20363285276,9251.456992315549
953,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.816655182014
954,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.787710322522
955,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.758765455856
956,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.72982058202
957,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.700875701026
958,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.671930812856
959,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.642985917522
960,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.614041015015
961,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.58509610536
962,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.556151188517
963,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.52720626452
964,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.498261333345
965,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.469316395
966,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.440371449502
967,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.41142649683
968,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.38248153699
969,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.353536569975
970,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.324591595807
971,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.29564661446
972,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.26670162595
973,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.237756630268
974,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.208811627428
975,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.179866617415
976,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.150921600234
977,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.121976575883
978,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.093031544377
979,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.064086505685
980,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.035141459834
981,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19159.006196406815
982,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.977251346634
983,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.948306279275
984,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.919361204757
985,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.89041612306
986,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.861471034204
987,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.83252593818
988,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.80358083499
989,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.77463572463
990,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.745690607102
991,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.71674548241
992,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.687800350544
993,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.658855211514
994,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.629910065305
995,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.600964911944
996,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.57201975141
997,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.543074583707
998,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.51412940884
999,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.4851842268
1000,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.456239037598
1001,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.427293841218
1002,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.398348637682
1003,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.369403426972
1004,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.340458209088
1005,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.311512984044
1006,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.28256775183
1007,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.253622512453
1008,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.20796553182
1009,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19158.179020273965
1010,765247.0501813135,0.0,765247.0501813135,765247.0501813135,14548.577332889405
1011,753596.7198931748,0.0,753596.7198931748,753596.7198931748,14346.31632593167
1012,483791.1175290443,0.0,483791.1175290443,483791.1175290443,9541.562515050857
1013,380100.8556955542,0.0,380100.8556955542,380100.8556955542,7624.039404966442
1014,286783.9906490531,0.0,286783.9906490531,286783.9906490531,5856.637048772697
1015,253668.4574800692,0.0,253668.4574800692,253668.4574800692,5218.399195980807
1016,145264.19755220428,0.0,145264.19755220428,145264.19755220428,3078.4078052468553
1017,82115.9891801897,0.0,82115.9891801897,82115.9891801897,1756.3125432237193
1018,60426.96200178764,0.0,60426.96200178764,60426.96200178764,1293.6267436171267
1019,51245.26208914913,0.0,51245.26208914913,51245.26208914913,1094.2829189712613
1020,57675.3232268802,0.0,57675.3232268802,57675.3232268802,1204.1480903393065
1021,116181.02759450096,0.0,116181.02759450096,116181.02759450096,2272.83775239959
1022,155267.23013901355,0.0,155267.23013901355,155267.23013901355,3279.5652046348614
1023,169701.40166518223,0.0,169701.40166518223,169701.40166518223,3568.488137979691
1024,98324.00755802554,0.0,98324.00755802554,98324.00755802554,2102.968063397202
1025,186171.71426146748,0.0,186171.71426146748,186171.71426146748,3784.0767857548117
1026,209346.0870572403,0.0,209346.0870572403,209346.0870572403,4353.398405812816
1027,88155.71586935953,0.0,88155.71586935953,88155.71586935953,1887.3367197505413
1028,35321.05963032584,0.0,35321.05963032584,35321.05963032584,753.1277360391213
1029,0.0,0.0,0.0,0.0,0.0
1030,21327.112517827998,0.0,21327.112517827998,21327.112517827998,379.5209871600016
1031,48476.23255004965,0.0,48476.23255004965,48476.23255004965,936.7154605754849
1032,48476.23255004965,0.0,48476.23255004965,48476.23255004965,1037.5856595770554
1033,7230.518027932338,0.0,7230.518027932338,7230.518027932338,150.38360556176227
1034,29188.088410104603,0.0,29188.088410104603,29188.088410104603,534.7377248264409
1035,53989.30675772001,0.0,53989.30675772001,53989.30675772001,1065.325729165009
1036,80625.70203921838,0.0,80625.70203921838,80625.70203921838,1624.8723187964724
1037,160676.50597552522,0.0,160676.50597552522,160676.50597552522,3212.408446572451
1038,313196.2458312955,0.0,313196.2458312955,313196.2458312955,6360.14650915281
1039,408284.0692779515,0.0,408284.0692779515,408284.0692779515,8148.223747585185
1040,390652.4057565198,0.0,390652.4057565198,390652.4057565198,7819.808025641909
1041,343046.1664248131,0.0,343046.1664248131,343046.1664248131,6926.058612728763
1042,174188.39806206242,0.0,174188.39806206242,174188.39806206242,3657.422632195135
1043,111783.69354190225,0.0,111783.69354190225,111783.69354190225,2389.327767492348
1044,155337.72345782508,0.0,155337.72345782508,155337.72345782508,3242.7812336909174
1045,209048.34978760732,0.0,209048.34978760732,209048.34978760732,4346.968909128469
1046,218217.15766451298,0.0,218217.15766451298,218217.15766451298,4526.875201198679
1047,150167.14994473432,0.0,150167.14994473432,150167.14994473432,3176.5293952431316
1048,178294.45531418326,0.0,178294.45531418326,178294.45531418326,3739.0748756680114
1049,289568.3430764459,0.0,289568.3430764459,289568.3430764459,5908.7857472373435
1050,442027.49812401354,0.0,442027.49812401354,442027.49812401354,8772.815611013946
1051,521573.1398628735,0.0,521573.1398628735,521573.1398628735,10227.468088616362
1052,399164.84861683316,0.0,399164.84861683316,399164.84861683316,7978.343672730082
1053,230813.46423396425,0.0,230813.46423396425,230813.46423396425,4773.069277111845
1054,168886.48691161635,0.0,168886.48691161635,168886.48691161635,3551.6265582263263
1055,192678.02504842784,0.0,192678.02504842784,192678.02504842784,4024.2068392033443
1056,257019.35974241706,0.0,257019.35974241706,257019.35974241706,5282.107829998816
1057,339533.67998026113,0.0,339533.67998026113,339533.67998026113,6859.489390985495
1058,450661.88034071954,0.0,450661.88034071954,450661.88034071954,8931.81364328021
1059,807982.5876511906,0.0,807982.5876511906,807982.5876511906,15283.895808270927
1060,988352.8868159743,0.0,988352.8868159743,988352.8868159743,18345.2486850929
1061,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19154.26142898524
1062,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19154.232482749987
1063,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19154.203536507568
1064,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19154.174590257975
1065,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19154.145644001204
1066,777536.1191009233,0.0,777536.1191009233,777536.1191009233,14758.239078252922
1067,901311.4998024656,0.0,901311.4998024656,901311.4998024656,16878.467784176297
1068,823343.3507671605,0.0,823343.3507671605,823343.3507671605,15547.803800397021
1069,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19154.031664607424
1070,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19154.002718315274
1071,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19153.973772015932
1072,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19153.94482570944
1073,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19153.915879395765
1074,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19153.886933074933
1075,863691.6897166572,0.0,863691.6897166572,863691.6897166572,16238.286097068214
1076,1004184.6331280689,0.0,1004184.6331280689,1004184.6331280689,18609.497223344206
1077,891200.78697716,0.0,891200.78697716,891200.78697716,16706.5803101043
1078,744737.9160813892,0.0,744737.9160813892,744737.9160813892,14188.894289275111
1079,803063.5395803142,0.0,803063.5395803142,803063.5395803142,15198.701016181101
1080,637151.8153726088,0.0,637151.8153726088,637151.8153726088,12299.278951129338
1081,863265.4636761263,0.0,863265.4636761263,863265.4636761263,16230.865808191764
1082,816522.5156598387,0.0,816522.5156598387,816522.5156598387,15430.270580557735
1083,790630.5193122764,0.0,790630.5193122764,790630.5193122764,14984.17149696112
1084,889086.3714125422,0.0,889086.3714125422,889086.3714125422,16670.478293521017
1085,889471.4217968915,0.0,889471.4217968915,889471.4217968915,16676.99617475699
1086,901856.0287759538,0.0,901856.0287759538,901856.0287759538,16887.21567475821
1087,843219.1513863532,0.0,843219.1513863532,843219.1513863532,15888.121048090972
1088,880764.9409020371,0.0,880764.9409020371,880764.9409020371,16528.87282267724
1089,822288.7797585654,0.0,822288.7797585654,822288.7797585654,15529.189934324395
1090,655901.8659371964,0.0,655901.8659371964,655901.8659371964,12631.009625638226
1091,522074.784445688,0.0,522074.784445688,522074.784445688,10235.909115532679
1092,423169.2660794047,0.0,423169.2660794047,423169.2660794047,8423.664790316565
1093,339555.2480867479,0.0,339555.2480867479,339555.2480867479,6859.480635561205
1094,210367.7931699142,0.0,210367.7931699142,210367.7931699142,4372.527463270704
1095,176261.84177058632,0.0,176261.84177058632,176261.84177058632,3698.3411484049816
1096,147617.0263714117,0.0,147617.0263714117,147617.0263714117,3124.910517863512
1097,139290.27034751076,0.0,139290.27034751076,139290.27034751076,2956.8206824591516
1098,222506.37863141112,0.0,222506.37863141112,222506.37863141112,4610.43640412937
1099,295599.272412301,0.0,295599.272412301,295599.272412301,6023.739058345255
1100,384708.2074168049,0.0,384708.2074168049,384708.2074168049,7708.000583837718
1101,439836.42962194607,0.0,439836.42962194607,439836.42962194607,8731.676910818298
1102,506998.7624582445,0.0,506998.7624582445,506998.7624582445,9961.961772775616
1103,596156.6433961039,0.0,596156.6433961039,596156.6433961039,11569.111516526315
1104,982442.4086402905,0.0,982442.4086402905,982442.4086402905,18245.090313670848
1105,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19153.03371679588
1106,757762.7084933611,0.0,757762.7084933611,757762.7084933611,14414.655993964167
1107,904518.2585946578,0.0,904518.2585946578,904518.2585946578,16931.844081445728
1108,996236.6368685244,0.0,996236.6368685244,996236.6368685244,18475.8359813889
1109,889351.8994656368,0.0,889351.8994656368,889351.8994656368,16674.381744755843
1110,768867.3938772393,0.0,768867.3938772393,768867.3938772393,14607.159567992012
1111,843238.1441283599,0.0,843238.1441283599,843238.1441283599,15887.88651163213
1112,810354.6671370231,0.0,810354.6671370231,810354.6671370231,15323.496725688017
1113,694345.1506135039,0.0,694345.1506135039,694345.1506135039,13307.591343017533
1114,647601.557584646,0.0,647601.557584646,647601.557584646,12483.758261692888
1115,664274.2697037811,0.0,664274.2697037811,664274.2697037811,12778.374259509375
1116,532120.5779528125,0.0,532120.5779528125,532120.5779528125,10417.471087777578
1117,424592.1441013569,0.0,424592.1441013569,424592.1441013569,8449.679666018515
1118,770831.9951926721,0.0,770831.9951926721,770831.9951926721,14641.017863462497
1119,615667.9228013058,0.0,615667.9228013058,615667.9228013058,11916.822520186815
1120,561249.456637082,0.0,561249.456637082,561249.456637082,10942.94783065794
1121,612161.1276685941,0.0,612161.1276685941,612161.1276685941,11854.333081617024
1122,669155.3706243683,0.0,669155.3706243683,669155.3706243683,12864.32624524637
1123,743417.9820561685,0.0,743417.9820561685,743417.9820561685,14164.96407800453
1124,789293.1813999692,0.0,789293.1813999692,789293.1813999692,14960.162717718065
1125,669984.6336499187,0.0,669984.6336499187,669984.6336499187,12878.884560254028
1126,517838.4373612212,0.0,517838.4373612212,517838.4373612212,10158.505839064925
1127,396534.0754608725,0.0,396534.0754608725,396534.0754608725,7928.358225283298
1128,334111.87725598604,0.0,334111.87725598604,334111.87725598604,6756.13650482005
1129,452445.49022894545,0.0,452445.49022894545,452445.49022894545,8963.615170236886
1130,283837.9004513107,0.0,283837.9004513107,283837.9004513107,5798.113970042395
1131,270092.22907748516,0.0,270092.22907748516,270092.22907748516,5533.805559054044
1132,191237.9447862912,0.0,191237.9447862912,191237.9447862912,3995.1941969752615
1133,109033.02949046472,0.0,109033.02949046472,109033.02949046472,2332.6955458035254
1134,107507.41434569312,0.0,107507.41434569312,107507.41434569312,2297.7084536199263
1135,70851.617844098,0.0,70851.617844098,70851.617844098,1513.9372939678947
1136,25996.142129893648,0.0,25996.142129893648,25996.142129893648,554.593155755648
1137,0.0,0.0,0.0,0.0,0.0
1138,0.0,0.0,0.0,0.0,0.0
1139,0.0,0.0,0.0,0.0,0.0
1140,34672.534656278935,0.0,34672.534656278935,34672.534656278935,616.3405684765958
1141,36171.061754905866,0.0,36171.061754905866,36171.061754905866,759.8020407803826
1142,54061.234145839044,0.0,54061.234145839044,54061.234145839044,1096.023362625488
1143,46138.33180284817,0.0,46138.33180284817,46138.33180284817,985.5873025430791
1144,77013.8330769925,0.0,77013.8330769925,77013.8330769925,1531.8104278620626
1145,138668.78724562796,0.0,138668.78724562796,138668.78724562796,2774.64117356422
1146,354442.32917484845,0.0,354442.32917484845,354442.32917484845,7139.2350576637555
1147,651261.6539736922,0.0,651261.6539736922,651261.6539736922,12547.09427487663
1148,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.713902584892
1149,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.684955470933
1150,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.656008349815
1151,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.62706122152
1152,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.598114086042
1153,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.569166943416
1154,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.540219793606
1155,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.51127263663
1156,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.482325472476
1157,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.453378301157
1158,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.424431122672
1159,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.39548393701
1160,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.366536744183
1161,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.33758954418
1162,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.308642337008
1163,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.279695122666
1164,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.250747901144
1165,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.221800672465
1166,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.19285343661
1167,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.163906193582
1168,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.134958943392
1169,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.106011686014
1170,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.077064421475
1171,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.048117149763
1172,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19150.019169870895
1173,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.99022258484
1174,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.961275291622
1175,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.932327991228
1176,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.886667748313
1177,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.857720429434
1178,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.828773103392
1179,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.799825770177
1180,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.770878429794
1181,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.741931082233
1182,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.712983727506
1183,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.6840363656
1184,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.655088996526
1185,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.62614162029
1186,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.59719423687
1187,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.5682468463
1188,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.53929944854
1189,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.510352043613
1190,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.48140463151
1191,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.452457212246
1192,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.423509785815
1193,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.394562352198
1194,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.36561491142
1195,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.336667463467
1196,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.307720008346
1197,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.27877254605
1198,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.249825076582
1199,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.220877599957
1200,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.191930116147
1201,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.162982625166
1202,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.134035127016
1203,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.105087621698
1204,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.07614010921
1205,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.047192589544
1206,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19149.018245062707
1207,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19148.989297528704
1208,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19148.96034998753
1209,893156.3195790038,0.0,893156.3195790038,893156.3195790038,16735.448172546076
1210,540697.4892187379,0.0,540697.4892187379,540697.4892187379,10570.239714610372
1211,455014.92875560955,0.0,455014.92875560955,455014.92875560955,9009.061378019029
1212,326236.089066403,0.0,326236.089066403,326236.089066403,6605.521739532516
1213,244780.61776326035,0.0,244780.61776326035,244780.61776326035,5043.174901372855
1214,284421.17201671534,0.0,284421.17201671534,284421.17201671534,5808.0636140228435
1215,277846.08801002486,0.0,277846.08801002486,277846.08801002486,5681.808733677805
1216,325543.611133981,0.0,325543.611133981,325543.611133981,6592.348308186789
1217,469701.73157777,0.0,469701.73157777,469701.73157777,9278.584477239672
1218,665515.6312926273,0.0,665515.6312926273,665515.6312926273,12797.394169161656
1219,664892.2421436394,0.0,664892.2421436394,664892.2421436394,12786.378721033641
1220,631756.7825382575,0.0,631756.7825382575,631756.7825382575,12200.100096250155
1221,756334.9293551063,0.0,756334.9293551063,756334.9293551063,14386.414470401367
1222,677637.0737633802,0.0,677637.0737633802,677637.0737633802,13010.875202048734
1223,456173.28703043197,0.0,456173.28703043197,456173.28703043197,9030.18757961094
1224,486929.89427465963,0.0,486929.89427465963,486929.89427465963,9593.650722490704
1225,446620.5658952797,0.0,446620.5658952797,446620.5658952797,8854.381652245922
1226,47274.838907028905,0.0,47274.838907028905,47274.838907028905,1008.6180938802859
1227,233270.45192048038,0.0,233270.45192048038,233270.45192048038,4320.541055567347
1228,38035.08056739988,0.0,38035.08056739988,38035.08056739988,812.1103331797774
1229,64978.98136816947,0.0,64978.98136816947,64978.98136816947,1288.3142560122114
1230,0.0,0.0,0.0,0.0,0.0
1231,0.0,0.0,0.0,0.0,0.0
1232,0.0,0.0,0.0,0.0,0.0
1233,230532.03058101458,0.0,230532.03058101458,230532.03058101458,3970.9301088096718
1234,462173.12196945766,0.0,462173.12196945766,462173.12196945766,9139.07316387635
1235,469400.72941714094,0.0,469400.72941714094,469400.72941714094,9271.618633242946
1236,550536.2478385709,0.0,550536.2478385709,550536.2478385709,10745.97313886413
1237,589087.3642875992,0.0,589087.3642875992,589087.3642875992,11438.108927438585
1238,550652.7518819397,0.0,550652.7518819397,550652.7518819397,10748.039300882878
1239,350873.7075686648,0.0,350873.7075686648,350873.7075686648,7069.977511053847
1240,257092.349792689,0.0,257092.349792689,257092.349792689,5280.7784787461605
1241,581087.3994554691,0.0,581087.3994554691,581087.3994554691,11294.833527128256
1242,669211.8962094645,0.0,669211.8962094645,669211.8962094645,12860.518432651448
1243,852600.9983479227,0.0,852600.9983479227,852600.9983479227,16041.937393111597
1244,937580.476154193,0.0,937580.476154193,937580.476154193,17484.21940647337
1245,944542.8343588392,0.0,944542.8343588392,944542.8343588392,17601.52358263029
1246,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19145.705013371648
1247,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19145.676065016778
1248,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19145.647116654745
1249,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19145.618168285535
1250,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19145.589219909158
1251,961156.357404611,0.0,961156.357404611,961156.357404611,17880.833667643637
1252,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19145.531540001073
1253,1036858.4632725009,0.0,1036858.4632725009,1036858.4632725009,19145.50259160324
