,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),Hydrogen Hourly production (kg)
1467,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.530182824645
1468,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.507377181393
1469,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.484571532506
1470,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.461765877979
1471,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.438960217816
1472,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.416154552015
1473,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.39334888058
1474,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.370543203506
1475,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.347737520799
1476,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.324931832449
1477,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.302126138462
1478,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.279320438842
1479,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.25651473358
1480,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.233709022685
1481,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.210903306152
1482,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.188097583978
1483,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.16529185617
1484,125969.94703934371,0.0,125969.94703934371,125969.94703934371,2655.5775196462523
1485,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.122559838463
1486,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.099754094454
1487,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.076948344813
1488,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15076.054142589526
1489,617255.3876806996,0.0,617255.3876806996,617255.3876806996,11708.581100209161
1490,530338.4810755474,0.0,530338.4810755474,530338.4810755474,10191.37249075428
1491,685132.4854819387,0.0,685132.4854819387,685132.4854819387,12874.138013564982
1492,529610.1662120346,0.0,529610.1662120346,529610.1662120346,10178.504137465185
1493,339041.92299806117,0.0,339041.92299806117,339041.92299806117,6740.534868938156
1494,140097.53459323035,0.0,140097.53459323035,140097.53459323035,2937.476710448929
1495,85897.26301151037,0.0,85897.26301151037,85897.26301151037,1835.6800247539004
1496,2942.1603283765694,0.0,2942.1603283765694,2942.1603283765694,0.0
1497,409962.73925475194,0.0,409962.73925475194,409962.73925475194,6699.0421547946535
1498,386324.1644850375,0.0,386324.1644850375,386324.1644850375,7608.677235987507
1499,363218.7040373524,0.0,363218.7040373524,363218.7040373524,7185.5813788163105
1500,359050.6997704093,0.0,359050.6997704093,359050.6997704093,7108.965740443113
1501,597006.6686093793,0.0,597006.6686093793,597006.6686093793,11356.705579005782
1502,637526.5613085751,0.0,637526.5613085751,637526.5613085751,12057.348972440872
1503,511971.8823625573,0.0,511971.8823625573,511971.8823625573,9866.136291442586
1504,258391.6933124085,0.0,258391.6933124085,258391.6933124085,5230.2618961479075
1505,183424.63458099097,0.0,183424.63458099097,183424.63458099097,3789.852973215931
1506,119806.33919097825,0.0,119806.33919097825,119806.33919097825,2531.5902005352145
1507,41090.58816979037,0.0,41090.58816979037,41090.58816979037,878.0152592324212
1508,0.0,0.0,0.0,0.0,0.0
1509,0.0,0.0,0.0,0.0,0.0
1510,0.0,0.0,0.0,0.0,0.0
1511,0.0,0.0,0.0,0.0,0.0
1512,75416.07815832895,0.0,75416.07815832895,75416.07815832895,1341.4603563775165
1513,424641.24766476225,0.0,424641.24766476225,424641.24766476225,8003.07841119452
1514,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.626833849336
1515,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.604027488385
1516,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.581221121798
1517,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.558414749572
1518,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.535608371709
1519,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.51280198821
1520,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.489995599075
1521,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.467189204295
1522,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.444382803878
1523,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.421576397826
1524,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.398769986132
1525,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.375963568806
1526,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.353157145837
1527,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.330350717231
1528,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.307544282987
1529,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.284737843103
1530,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.261931397585
1531,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.239124946429
1532,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.21631848963
1533,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.193512027194
1534,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.170705559123
1535,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.147899085414
1536,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.12509260606
1537,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.102286121077
1538,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.079479630447
1539,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.056673134182
1540,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.033866632282
1541,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15073.011060124742
1542,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.988253611562
1543,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.965447092743
1544,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.942640568286
1545,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.919834038192
1546,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.89702750246
1547,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.874220961086
1548,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.85141441408
1549,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.828607861438
1550,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.80580130315
1551,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.782994739224
1552,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.76018816966
1553,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.737381594461
1554,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.714575013624
1555,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.69176842715
1556,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.668961835032
1557,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.646155237275
1558,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.623348633882
1559,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.600542024851
1560,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.577735410183
1561,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.554928789876
1562,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.532122163926
1563,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.509315532345
1564,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.48650889512
1565,775192.6891839596,0.0,775192.6891839596,775192.6891839596,14393.16876269197
1566,797732.2204841536,0.0,797732.2204841536,797732.2204841536,14770.010090546857
1567,644527.4405766152,0.0,644527.4405766152,644527.4405766152,12175.834830348529
1568,525990.2789776931,0.0,525990.2789776931,525990.2789776931,10112.131009475694
1569,306165.15059075906,0.0,306165.15059075906,306165.15059075906,6127.933388767337
1570,250840.87312773487,0.0,250840.87312773487,250840.87312773487,5086.011270578914
1571,175035.19163092182,0.0,175035.19163092182,175035.19163092182,3625.3653260447463
1572,441117.65463835606,0.0,441117.65463835606,441117.65463835606,8600.215402380196
1573,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.29035825661
1574,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.267551565254
1575,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.244744868256
1576,806065.9926051232,0.0,806065.9926051232,806065.9926051232,14908.734425828798
1577,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15072.199159133426
1578,243994.91339584035,0.0,243994.91339584035,243994.91339584035,4955.69715201727
1579,139453.07500081154,0.0,139453.07500081154,139453.07500081154,2923.7836937878196
1580,35690.461758950994,0.0,35690.461758950994,35690.461758950994,759.6947880068634
1581,0.0,0.0,0.0,0.0,0.0
1582,205750.27064271702,0.0,205750.27064271702,205750.27064271702,3518.236228960479
1583,607249.7144560794,0.0,607249.7144560794,607249.7144560794,11531.449211644362
1584,655099.331429572,0.0,655099.331429572,655099.331429572,12356.259677811875
1585,510674.9425465465,0.0,510674.9425465465,510674.9425465465,9840.61544488724
1586,418691.65493629116,0.0,418691.65493629116,418691.65493629116,8194.752009680054
1587,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15071.024043833979
1588,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15071.00123682954
1589,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15070.978429819459
1590,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15070.955622803742
1591,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15070.932815782391
1592,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15070.910008755394
1593,400966.44854567497,0.0,400966.44854567497,400966.44854567497,7873.167634834526
1594,337305.70656596526,0.0,337305.70656596526,337305.70656596526,6705.899531653474
1595,289140.14507251023,0.0,289140.14507251023,289140.14507251023,5808.583304852526
1596,105255.56505607945,0.0,105255.56505607945,105255.56505607945,2237.1158141946134
1597,35644.44675808602,0.0,35644.44675808602,35644.44675808602,758.6766640659697
1598,0.0,0.0,0.0,0.0,0.0
1599,0.0,0.0,0.0,0.0,0.0
1600,0.0,0.0,0.0,0.0,0.0
1601,0.0,0.0,0.0,0.0,0.0
1602,58748.48443191565,0.0,58748.48443191565,58748.48443191565,1044.6353768131828
1603,104440.98509440578,0.0,104440.98509440578,104440.98509440578,2075.621574014941
1604,291270.46678626107,0.0,291270.46678626107,291270.46678626107,5848.076082827909
1605,442607.97878348595,0.0,442607.97878348595,442607.97878348595,8625.441198392831
1606,402888.39045503153,0.0,402888.39045503153,402888.39045503153,7907.431873779928
1607,201978.13388802347,0.0,201978.13388802347,201978.13388802347,4148.519872993077
1608,375518.40853778383,0.0,375518.40853778383,375518.40853778383,7408.335010453519
1609,263250.82880232966,0.0,263250.82880232966,263250.82880232966,5320.266429862787
1610,737055.4135339996,0.0,737055.4135339996,737055.4135339996,13749.231163146796
1611,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.619793736956
1612,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.59698638531
1613,801629.2015302224,0.0,801629.2015302224,801629.2015302224,14832.178606233569
1614,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.55141189326
1615,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.528604524703
1616,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.505797150507
1617,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.482989770673
1618,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.460182385195
1619,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.437374994082
1620,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.41456759733
1621,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.391760194938
1622,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.368952786903
1623,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.346145373234
1624,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.32333795392
1625,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.30053052897
1626,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.277723098377
1627,702142.8814403254,0.0,702142.8814403254,702142.8814403254,13157.735473448474
1628,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.232438796074
1629,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15069.209631348645
1630,396508.36115355336,0.0,396508.36115355336,396508.36115355336,7791.112810967675
1631,57206.98068634915,0.0,57206.98068634915,57206.98068634915,1222.0296519685214
1632,69939.67243456136,0.0,69939.67243456136,69939.67243456136,1449.5732859637124
1633,101380.24606868223,0.0,101380.24606868223,101380.24606868223,2064.2672189531477
1634,706633.8327766097,0.0,706633.8327766097,706633.8327766097,13233.531242135328
1635,473368.5383296845,0.0,473368.5383296845,473368.5383296845,9175.950360612282
1636,288399.10613728955,0.0,288399.10613728955,288399.10613728955,5793.7369331174505
1637,198863.7020923849,0.0,198863.7020923849,198863.7020923849,4087.921773665751
1638,138103.39058234447,0.0,138103.39058234447,138103.39058234447,2896.125783242192
1639,139804.94074996552,0.0,139804.94074996552,139804.94074996552,2929.955742408888
1640,0.0,0.0,0.0,0.0,0.0
1641,26143.08179450246,0.0,26143.08179450246,26143.08179450246,464.05781623789545
1642,82097.80270433657,0.0,82097.80270433657,82097.80270433657,1548.5416699928508
1643,129913.843834944,0.0,129913.843834944,129913.843834944,2673.236813905976
1644,137366.92057020872,0.0,137366.92057020872,137366.92057020872,2881.2243975583874
1645,213151.8935481496,0.0,213151.8935481496,213151.8935481496,4363.426247019924
1646,241777.59575916344,0.0,241777.59575916344,241777.59575916344,4911.705489979889
1647,190195.7547388591,0.0,190195.7547388591,190195.7547388591,3919.451578365316
1648,298196.72004444693,0.0,298196.72004444693,298196.72004444693,5976.796994750113
1649,396399.6026692307,0.0,396399.6026692307,396399.6026692307,7788.156879974232
1650,814598.5733360485,0.0,814598.5733360485,814598.5733360485,15045.992024312423
1651,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.418267115278
1652,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.395459219228
1653,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.372651317537
1654,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.349843410208
1655,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.327035497236
1656,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.304227578628
1657,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.281419654377
1658,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.258611724485
1659,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.235803788955
1660,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.212995847782
1661,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.190187900975
1662,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.167379948525
1663,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.144571990431
1664,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.121764026699
1665,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.098956057323
1666,660495.9491564882,0.0,660495.9491564882,660495.9491564882,12445.35974343192
1667,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.0537979298
1668,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.030989943623
1669,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15067.008181951802
1670,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15066.98537395434
1671,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15066.96256595124
1672,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15066.939757942493
1673,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15066.916949928114
1674,531709.8365083477,0.0,531709.8365083477,531709.8365083477,10208.991012453449
1675,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15066.872212309114
1676,516247.8701481649,0.0,516247.8701481649,516247.8701481649,9936.22107596565
1677,61948.33757788795,0.0,61948.33757788795,61948.33757788795,1322.4554188168827
1678,0.0,0.0,0.0,0.0,0.0
1679,0.0,0.0,0.0,0.0,0.0
1680,0.0,0.0,0.0,0.0,0.0
1681,0.0,0.0,0.0,0.0,0.0
1682,0.0,0.0,0.0,0.0,0.0
1683,0.0,0.0,0.0,0.0,0.0
1684,0.0,0.0,0.0,0.0,0.0
1685,0.0,0.0,0.0,0.0,0.0
1686,0.0,0.0,0.0,0.0,0.0
1687,62275.75089638834,0.0,62275.75089638834,62275.75089638834,1107.522085455292
1688,135310.5333823279,0.0,135310.5333823279,135310.5333823279,2675.283097925283
1689,189394.8950701138,0.0,189394.8950701138,189394.8950701138,3903.3670165162002
1690,336518.885419999,0.0,336518.885419999,336518.885419999,6688.817396860002
1691,596555.2711268947,0.0,596555.2711268947,596555.2711268947,11341.738148611288
1692,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.71565840177
1693,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.692850084662
1694,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.670041761909
1695,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.647233433518
1696,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.624425099486
1697,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.60161675981
1698,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.578808414499
1699,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.556000063545
1700,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.533191706947
1701,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.51038334471
1702,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.487574976833
1703,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.464766603312
1704,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.441958224155
1705,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.419149839356
1706,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.396341448914
1707,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.37353305283
1708,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.35072465111
1709,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.327916243745
1710,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.30510783074
1711,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.282299412096
1712,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.259490987806
1713,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.236682557877
1714,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.21387412231
1715,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.191065681101
1716,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.168257234254
1717,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.145448781755
1718,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.122640323625
1719,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.099831859852
1720,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.077023390437
1721,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.054214915379
1722,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.031406434686
1723,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15065.008597948343
1724,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.985789456365
1725,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.962980958748
1726,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.940172455485
1727,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.917363946584
1728,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.894555432036
1729,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.871746911855
1730,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.848938386029
1731,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.826129854559
1732,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.803321317453
1733,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.780512774705
1734,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.757704226313
1735,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.734895672284
1736,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.71208711261
1737,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.689278547294
1738,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.666469976344
1739,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.643661399745
1740,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.620852817508
1741,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.598044229633
1742,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.575235636108
1743,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.55242703695
1744,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.529618432149
1745,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.506809821705
1746,595199.4639602117,0.0,595199.4639602117,595199.4639602117,11317.21606236523
1747,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.461858015953
1748,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.43904938875
1749,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.416240755903
1750,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.39343211742
1751,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.370623473289
1752,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.347814823526
1753,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.325006168114
1754,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.30219750707
1755,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.279388840376
1756,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.256580168045
1757,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.23377149007
1758,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.210962806455
1759,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.188154117195
1760,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.165345422298
1761,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.14253672176
1762,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.11972801558
1763,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.096919303756
1764,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.074110586296
1765,724927.5001176094,0.0,724927.5001176094,724927.5001176094,13539.221175425093
1766,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.028755624862
1767,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15064.005946890544
1768,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15063.983138150576
1769,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15063.96032940497
1770,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15063.937520653726
1771,384373.37385983486,0.0,384373.37385983486,384373.37385983486,7567.010223846315
1772,639605.1708976617,0.0,639605.1708976617,639605.1708976617,12084.092988566244
1773,581724.9050550063,0.0,581724.9050550063,581724.9050550063,11082.459898079762
1774,38821.32475052839,0.0,38821.32475052839,38821.32475052839,827.0513783653496
1775,815888.6268373778,0.0,815888.6268373778,815888.6268373778,13535.302265663504
1776,613225.5449110807,0.0,613225.5449110807,613225.5449110807,11628.563366319677
1777,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15063.189722425272
1778,383509.68605760566,0.0,383509.68605760566,383509.68605760566,7550.833325161869
1779,384267.7808687319,0.0,384267.7808687319,384267.7808687319,7564.658387935556
1780,252536.0382058232,0.0,252536.0382058232,252536.0382058232,5114.631394026948
1781,379755.7318653139,0.0,379755.7318653139,379755.7318653139,7482.239502483157
1782,256465.12650586295,0.0,256465.12650586295,256465.12650586295,5189.140421173945
1783,593175.0521210326,0.0,593175.0521210326,593175.0521210326,11280.946764839626
1784,470022.2659802401,0.0,470022.2659802401,470022.2659802401,9112.504765062142
1785,430422.24438248127,0.0,430422.24438248127,430422.24438248127,8401.85329748444
1786,754392.9300863325,0.0,754392.9300863325,754392.9300863325,14035.049955229264
1787,681331.5505694838,0.0,681331.5505694838,681331.5505694838,12797.945942272192
1788,805859.6660725949,0.0,805859.6660725949,805859.6660725949,14896.11195750148
1789,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.92801151417
1790,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.905202507573
1791,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.882393495336
1792,712296.7294991324,0.0,712296.7294991324,712296.7294991324,13324.306552270335
1793,544231.2527510459,0.0,544231.2527510459,544231.2527510459,10426.19443752383
1794,202585.2390747357,0.0,202585.2390747357,202585.2390747357,4158.043685733682
1795,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.794619783814
1796,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.771810744223
1797,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.74900169899
1798,762061.0470018999,0.0,762061.0470018999,762061.0470018999,14163.621103929316
1799,804397.8177782844,0.0,804397.8177782844,804397.8177782844,14871.522686942604
1800,531617.1354376937,0.0,531617.1354376937,531617.1354376937,10204.333266712281
1801,620937.661081579,0.0,620937.661081579,620937.661081579,11761.383079274825
1802,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.636603522302
1803,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.613794443625
1804,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.590985359306
1805,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.568176269338
1806,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.545367173738
1807,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.522558072491
1808,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.499748965598
1809,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.476939853072
1810,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.4541307349
1811,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.431321611088
1812,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.40851248163
1813,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.385703346532
1814,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.362894205795
1815,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.340085059413
1816,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.317275907388
1817,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.29446674972
1818,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.271657586414
1819,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.248848417466
1820,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.226039242874
1821,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.203230062642
1822,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.180420876764
1823,815888.6268373778,0.0,815888.6268373778,815888.6268373778,15062.157611685247
1824,796402.292696041,0.0,796402.292696041,796402.292696041,14737.697361709099
1825,433706.1816851355,0.0,433706.1816851355,433706.1816851355,8460.497759776357
1826,421996.4504469993,0.0,421996.4504469993,421996.4504469993,8249.19286631569
1827,328837.3158740852,0.0,328837.3158740852,328837.3158740852,6544.793286001947
1828,195212.1253510142,0.0,195212.1253510142,195212.1253510142,4015.108389014961
1829,323369.86400797305,0.0,323369.86400797305,323369.86400797305,6443.368545280509
1830,311028.8020081715,0.0,311028.8020081715,311028.8020081715,6213.869494101541
1831,484577.8386662657,0.0,484577.8386662657,484577.8386662657,9371.296894361918
